"account_id","district_id","frequency","date"
2842,14,"POPLATEK MESICNE",931229
2843,30,"POPLATEK MESICNE",970329
2844,43,"POPLATEK MESICNE",960119
2845,62,"POPLATEK MESICNE",970821
2846,1,"POPLATEK MESICNE",970927
2847,75,"POPLATEK MESICNE",940508
2849,1,"POPLATEK MESICNE",930916
2850,57,"POPLATEK MESICNE",971122
2851,17,"POPLATEK MESICNE",951202
2852,70,"POPLATEK MESICNE",961229
2853,54,"POPLATEK MESICNE",950908
2854,1,"POPLATEK MESICNE",970118
2855,27,"POPLATEK MESICNE",950821
2856,25,"POPLATEK MESICNE",950318
2857,19,"POPLATEK MESICNE",970428
2858,56,"POPLATEK MESICNE",950822
2859,11,"POPLATEK MESICNE",931023
2860,54,"POPLATEK TYDNE",970530
2861,38,"POPLATEK MESICNE",930210
2862,33,"POPLATEK MESICNE",930607
2863,14,"POPLATEK MESICNE",960121
2864,54,"POPLATEK MESICNE",960316
2865,1,"POPLATEK MESICNE",950303
2866,43,"POPLATEK MESICNE",950913
2867,30,"POPLATEK MESICNE",931104
2868,1,"POPLATEK MESICNE",940615
2869,68,"POPLATEK MESICNE",960927
2870,1,"POPLATEK MESICNE",960618
2871,52,"POPLATEK MESICNE",951030
2872,1,"POPLATEK MESICNE",960904
2873,70,"POPLATEK MESICNE",961213
2874,32,"POPLATEK MESICNE",970402
2875,19,"POPLATEK MESICNE",961224
2876,52,"POPLATEK MESICNE",930422
2877,37,"POPLATEK MESICNE",950604
2878,1,"POPLATEK MESICNE",970614
2879,15,"POPLATEK MESICNE",971014
2880,71,"POPLATEK MESICNE",930616
2881,70,"POPLATEK MESICNE",930104
2882,44,"POPLATEK MESICNE",960720
2883,77,"POPLATEK MESICNE",970629
2884,1,"POPLATEK MESICNE",930208
2885,1,"POPLATEK MESICNE",960904
2886,1,"POPLATEK MESICNE",940408
2887,76,"POPLATEK MESICNE",960713
2888,19,"POPLATEK MESICNE",960523
2889,8,"POPLATEK MESICNE",960323
2890,69,"POPLATEK MESICNE",960207
2891,42,"POPLATEK MESICNE",970528
2892,64,"POPLATEK MESICNE",971216
2893,39,"POPLATEK MESICNE",960208
2894,17,"POPLATEK MESICNE",930828
2895,19,"POPLATEK MESICNE",930309
2896,29,"POPLATEK MESICNE",930330
2897,51,"POPLATEK MESICNE",971011
2898,54,"POPLATEK MESICNE",961123
2899,40,"POPLATEK MESICNE",970403
2900,20,"POPLATEK MESICNE",970514
2901,1,"POPLATEK MESICNE",970409
2902,32,"POPLATEK MESICNE",930128
2903,38,"POPLATEK MESICNE",940519
2904,13,"POPLATEK MESICNE",960320
2905,74,"POPLATEK MESICNE",941003
2906,49,"POPLATEK MESICNE",960920
2907,70,"POPLATEK MESICNE",930909
2908,61,"POPLATEK MESICNE",970316
2909,58,"POPLATEK MESICNE",960404
2910,68,"POPLATEK MESICNE",971021
2911,33,"POPLATEK MESICNE",950225
2912,74,"POPLATEK MESICNE",940730
2913,8,"POPLATEK MESICNE",931228
2914,4,"POPLATEK MESICNE",960908
2915,57,"POPLATEK MESICNE",930723
2916,6,"POPLATEK MESICNE",961203
2917,68,"POPLATEK MESICNE",960808
2918,15,"POPLATEK PO OBRATU",971205
2919,77,"POPLATEK MESICNE",950510
2920,73,"POPLATEK MESICNE",971113
2921,54,"POPLATEK MESICNE",960921
2922,16,"POPLATEK MESICNE",940606
2923,43,"POPLATEK MESICNE",950110
2924,56,"POPLATEK MESICNE",941016
2925,1,"POPLATEK MESICNE",930110
2926,50,"POPLATEK MESICNE",930114
2927,37,"POPLATEK MESICNE",970804
2928,55,"POPLATEK MESICNE",931214
2929,51,"POPLATEK MESICNE",960406
2930,1,"POPLATEK MESICNE",960824
2931,36,"POPLATEK MESICNE",950504
2932,72,"POPLATEK MESICNE",930504
2933,10,"POPLATEK MESICNE",930618
2934,1,"POPLATEK MESICNE",961008
2935,68,"POPLATEK MESICNE",950515
2936,3,"POPLATEK MESICNE",960327
2937,1,"POPLATEK MESICNE",970225
2938,1,"POPLATEK MESICNE",930804
2939,5,"POPLATEK MESICNE",970628
2940,54,"POPLATEK MESICNE",930624
2942,44,"POPLATEK MESICNE",970924
2944,22,"POPLATEK MESICNE",960111
2945,6,"POPLATEK MESICNE",960711
2946,54,"POPLATEK MESICNE",960507
2947,57,"POPLATEK MESICNE",960809
2949,1,"POPLATEK MESICNE",941021
2950,62,"POPLATEK MESICNE",960628
2951,44,"POPLATEK MESICNE",930906
2952,65,"POPLATEK MESICNE",970428
2953,1,"POPLATEK MESICNE",960902
2954,1,"POPLATEK MESICNE",970408
2955,67,"POPLATEK MESICNE",960927
2956,15,"POPLATEK MESICNE",970610
2957,25,"POPLATEK MESICNE",950728
2958,48,"POPLATEK MESICNE",930919
2959,8,"POPLATEK MESICNE",940225
2960,19,"POPLATEK MESICNE",940920
2961,9,"POPLATEK MESICNE",960712
2962,1,"POPLATEK MESICNE",930530
2963,31,"POPLATEK MESICNE",961209
2964,72,"POPLATEK MESICNE",970109
2965,6,"POPLATEK MESICNE",951010
2966,33,"POPLATEK MESICNE",970327
2967,38,"POPLATEK MESICNE",961113
2968,15,"POPLATEK MESICNE",950205
2969,29,"POPLATEK MESICNE",950526
2970,60,"POPLATEK MESICNE",930122
2971,76,"POPLATEK TYDNE",931223
2972,12,"POPLATEK MESICNE",931123
2973,23,"POPLATEK MESICNE",960815
2974,9,"POPLATEK MESICNE",930313
2976,13,"POPLATEK MESICNE",960819
2977,28,"POPLATEK MESICNE",960620
2978,74,"POPLATEK MESICNE",950106
2979,10,"POPLATEK MESICNE",971122
2980,66,"POPLATEK MESICNE",931209
2981,46,"POPLATEK MESICNE",970111
2982,19,"POPLATEK MESICNE",960604
2983,42,"POPLATEK MESICNE",960725
2985,71,"POPLATEK MESICNE",930406
2986,63,"POPLATEK MESICNE",960409
2987,18,"POPLATEK MESICNE",930916
2988,66,"POPLATEK PO OBRATU",961014
2989,4,"POPLATEK MESICNE",931128
2990,30,"POPLATEK MESICNE",960916
2991,19,"POPLATEK MESICNE",930522
2992,43,"POPLATEK MESICNE",970711
2993,1,"POPLATEK TYDNE",960213
2994,77,"POPLATEK MESICNE",960503
2995,51,"POPLATEK MESICNE",961214
2996,54,"POPLATEK MESICNE",940517
2997,40,"POPLATEK MESICNE",970909
2998,21,"POPLATEK MESICNE",971109
2999,66,"POPLATEK MESICNE",961008
3000,28,"POPLATEK MESICNE",930714
3001,1,"POPLATEK MESICNE",930324
3003,18,"POPLATEK MESICNE",931127
3004,11,"POPLATEK MESICNE",960822
3005,42,"POPLATEK PO OBRATU",970111
3006,64,"POPLATEK MESICNE",950101
3007,16,"POPLATEK MESICNE",930202
3008,72,"POPLATEK MESICNE",930227
3009,1,"POPLATEK MESICNE",960126
3010,46,"POPLATEK MESICNE",950913
3011,64,"POPLATEK MESICNE",930901
3012,49,"POPLATEK MESICNE",970418
3013,73,"POPLATEK MESICNE",971209
3014,75,"POPLATEK TYDNE",950303
3015,19,"POPLATEK MESICNE",960615
3016,26,"POPLATEK MESICNE",960223
3017,75,"POPLATEK MESICNE",940812
3018,34,"POPLATEK MESICNE",961203
3019,33,"POPLATEK MESICNE",960421
3020,3,"POPLATEK MESICNE",960809
3021,10,"POPLATEK MESICNE",960420
3022,64,"POPLATEK MESICNE",961030
3023,35,"POPLATEK MESICNE",971014
3024,1,"POPLATEK MESICNE",961218
3025,25,"POPLATEK MESICNE",971227
3026,24,"POPLATEK MESICNE",930218
3027,62,"POPLATEK MESICNE",960429
3028,27,"POPLATEK MESICNE",930915
3029,42,"POPLATEK MESICNE",961224
3030,65,"POPLATEK MESICNE",940622
3031,51,"POPLATEK MESICNE",970310
3032,5,"POPLATEK MESICNE",930607
3033,69,"POPLATEK MESICNE",971210
3035,15,"POPLATEK TYDNE",930816
3036,10,"POPLATEK MESICNE",940410
3037,44,"POPLATEK MESICNE",940526
3038,10,"POPLATEK MESICNE",960428
3039,1,"POPLATEK MESICNE",931210
3040,17,"POPLATEK MESICNE",960803
3041,70,"POPLATEK MESICNE",960404
3042,10,"POPLATEK MESICNE",930916
3043,1,"POPLATEK MESICNE",961229
3044,72,"POPLATEK MESICNE",960914
3045,1,"POPLATEK MESICNE",950608
3046,74,"POPLATEK MESICNE",970811
3047,16,"POPLATEK MESICNE",930217
3048,74,"POPLATEK TYDNE",971226
3049,61,"POPLATEK MESICNE",940908
3050,60,"POPLATEK MESICNE",930508
3051,9,"POPLATEK MESICNE",960101
3052,44,"POPLATEK MESICNE",970426
3053,11,"POPLATEK MESICNE",930823
3055,15,"POPLATEK MESICNE",960526
3056,55,"POPLATEK MESICNE",931222
3057,9,"POPLATEK MESICNE",970723
3058,44,"POPLATEK MESICNE",941023
3059,1,"POPLATEK MESICNE",970215
3060,73,"POPLATEK MESICNE",970609
3061,76,"POPLATEK MESICNE",951108
3062,17,"POPLATEK MESICNE",970815
3063,72,"POPLATEK MESICNE",930526
3064,40,"POPLATEK MESICNE",930523
3066,74,"POPLATEK MESICNE",960812
3067,46,"POPLATEK MESICNE",970130
3068,59,"POPLATEK MESICNE",930425
3069,66,"POPLATEK MESICNE",930320
3070,56,"POPLATEK MESICNE",970821
3071,41,"POPLATEK MESICNE",961003
3072,8,"POPLATEK MESICNE",930605
3074,74,"POPLATEK TYDNE",941008
3075,71,"POPLATEK MESICNE",970625
3076,54,"POPLATEK MESICNE",930327
3077,64,"POPLATEK MESICNE",970416
3078,1,"POPLATEK MESICNE",930716
3079,18,"POPLATEK MESICNE",960226
3080,57,"POPLATEK MESICNE",951029
3082,33,"POPLATEK MESICNE",971116
3083,66,"POPLATEK MESICNE",970318
3084,59,"POPLATEK TYDNE",960128
3085,66,"POPLATEK MESICNE",970703
3086,1,"POPLATEK MESICNE",931102
3087,15,"POPLATEK MESICNE",931204
3088,18,"POPLATEK MESICNE",960308
3089,12,"POPLATEK TYDNE",960702
3090,1,"POPLATEK MESICNE",961210
3091,3,"POPLATEK MESICNE",931111
3092,46,"POPLATEK MESICNE",951220
3093,16,"POPLATEK MESICNE",961121
3094,56,"POPLATEK MESICNE",931220
3096,68,"POPLATEK MESICNE",930629
3097,66,"POPLATEK MESICNE",970814
3098,1,"POPLATEK MESICNE",960916
3099,70,"POPLATEK MESICNE",930520
3100,65,"POPLATEK MESICNE",970622
3101,1,"POPLATEK MESICNE",940227
3102,33,"POPLATEK MESICNE",971123
3103,1,"POPLATEK PO OBRATU",970921
3104,1,"POPLATEK MESICNE",970429
3105,37,"POPLATEK MESICNE",971121
3106,12,"POPLATEK TYDNE",970926
3107,5,"POPLATEK MESICNE",931120
3108,53,"POPLATEK MESICNE",930314
3109,18,"POPLATEK MESICNE",950408
3110,48,"POPLATEK MESICNE",970112
3111,60,"POPLATEK MESICNE",951108
3112,38,"POPLATEK MESICNE",940812
3113,67,"POPLATEK MESICNE",930816
3114,1,"POPLATEK MESICNE",960615
3115,14,"POPLATEK MESICNE",960327
3116,54,"POPLATEK MESICNE",960405
3117,33,"POPLATEK MESICNE",930224
3118,48,"POPLATEK MESICNE",960310
3119,33,"POPLATEK MESICNE",970502
3120,1,"POPLATEK MESICNE",960620
3121,46,"POPLATEK MESICNE",960308
3122,74,"POPLATEK MESICNE",970512
3124,6,"POPLATEK MESICNE",950613
3125,37,"POPLATEK MESICNE",961216
3126,17,"POPLATEK MESICNE",960903
3127,66,"POPLATEK MESICNE",930808
3128,1,"POPLATEK MESICNE",950106
3129,5,"POPLATEK MESICNE",931205
3130,13,"POPLATEK MESICNE",960320
3131,21,"POPLATEK MESICNE",951023
3132,56,"POPLATEK MESICNE",951008
3133,66,"POPLATEK MESICNE",930614
3134,48,"POPLATEK MESICNE",940429
3135,72,"POPLATEK MESICNE",931227
3136,69,"POPLATEK MESICNE",930807
3137,39,"POPLATEK MESICNE",961215
3138,37,"POPLATEK MESICNE",960324
3139,12,"POPLATEK MESICNE",950830
3140,3,"POPLATEK MESICNE",970513
3141,1,"POPLATEK TYDNE",950106
3142,2,"POPLATEK MESICNE",940914
3143,38,"POPLATEK MESICNE",961018
3144,67,"POPLATEK MESICNE",960309
3145,4,"POPLATEK MESICNE",931203
3146,68,"POPLATEK MESICNE",931026
3147,54,"POPLATEK MESICNE",950405
3148,33,"POPLATEK MESICNE",951119
3149,57,"POPLATEK MESICNE",960627
3151,6,"POPLATEK MESICNE",960221
3152,1,"POPLATEK MESICNE",930716
3153,2,"POPLATEK MESICNE",960705
3154,1,"POPLATEK MESICNE",970702
3155,28,"POPLATEK MESICNE",960829
3156,1,"POPLATEK PO OBRATU",971116
3157,77,"POPLATEK MESICNE",930910
3158,71,"POPLATEK MESICNE",961003
3160,22,"POPLATEK MESICNE",940619
3161,48,"POPLATEK MESICNE",960826
3162,63,"POPLATEK TYDNE",960518
3163,41,"POPLATEK MESICNE",970524
3164,33,"POPLATEK MESICNE",931224
3166,71,"POPLATEK MESICNE",930810
3167,18,"POPLATEK MESICNE",940808
3168,39,"POPLATEK MESICNE",930220
3169,19,"POPLATEK MESICNE",971219
3170,1,"POPLATEK MESICNE",960112
3171,61,"POPLATEK MESICNE",930928
3172,77,"POPLATEK MESICNE",970527
3173,39,"POPLATEK MESICNE",930515
3174,65,"POPLATEK MESICNE",971210
3175,50,"POPLATEK MESICNE",961008
3176,26,"POPLATEK MESICNE",970326
3177,74,"POPLATEK MESICNE",961112
3178,4,"POPLATEK MESICNE",960427
3179,71,"POPLATEK MESICNE",960920
3180,1,"POPLATEK MESICNE",960618
3181,42,"POPLATEK MESICNE",930516
3182,6,"POPLATEK MESICNE",961220
3183,45,"POPLATEK MESICNE",940401
3184,1,"POPLATEK MESICNE",940218
3185,45,"POPLATEK MESICNE",970729
3186,10,"POPLATEK MESICNE",950528
3187,59,"POPLATEK MESICNE",971220
3188,24,"POPLATEK MESICNE",970220
3189,29,"POPLATEK MESICNE",951129
3190,1,"POPLATEK MESICNE",961230
3191,72,"POPLATEK MESICNE",960917
3192,18,"POPLATEK MESICNE",960728
3193,74,"POPLATEK MESICNE",960227
3194,11,"POPLATEK MESICNE",970419
3195,40,"POPLATEK MESICNE",930902
3196,1,"POPLATEK MESICNE",931213
3197,1,"POPLATEK MESICNE",931225
3199,66,"POPLATEK MESICNE",960606
3200,17,"POPLATEK PO OBRATU",951020
3201,4,"POPLATEK MESICNE",940417
3202,8,"POPLATEK MESICNE",970604
3203,23,"POPLATEK MESICNE",950807
3204,61,"POPLATEK MESICNE",960713
3205,1,"POPLATEK MESICNE",951217
3206,38,"POPLATEK MESICNE",960622
3208,29,"POPLATEK MESICNE",970804
3209,45,"POPLATEK MESICNE",971210
3210,1,"POPLATEK MESICNE",930517
3211,72,"POPLATEK MESICNE",970609
3212,70,"POPLATEK MESICNE",930725
3213,51,"POPLATEK MESICNE",930412
3214,67,"POPLATEK MESICNE",970510
3216,3,"POPLATEK MESICNE",950811
3217,75,"POPLATEK PO OBRATU",970423
3218,41,"POPLATEK MESICNE",931114
3219,1,"POPLATEK MESICNE",960326
3220,29,"POPLATEK MESICNE",930814
3221,5,"POPLATEK MESICNE",930817
3222,4,"POPLATEK MESICNE",930721
3223,1,"POPLATEK MESICNE",931207
3224,55,"POPLATEK MESICNE",961110
3225,1,"POPLATEK MESICNE",931101
3226,65,"POPLATEK MESICNE",940828
3227,1,"POPLATEK MESICNE",960624
3228,29,"POPLATEK MESICNE",961030
3229,64,"POPLATEK MESICNE",951118
3230,1,"POPLATEK MESICNE",950311
3231,73,"POPLATEK MESICNE",950418
3232,37,"POPLATEK MESICNE",961002
3233,31,"POPLATEK MESICNE",950303
3234,1,"POPLATEK MESICNE",950916
3235,8,"POPLATEK MESICNE",950126
3236,52,"POPLATEK MESICNE",970220
3237,20,"POPLATEK MESICNE",931002
3238,47,"POPLATEK MESICNE",960107
3239,5,"POPLATEK MESICNE",960619
3240,35,"POPLATEK TYDNE",960529
3241,44,"POPLATEK MESICNE",930716
3242,28,"POPLATEK MESICNE",970302
3243,1,"POPLATEK MESICNE",931110
3244,56,"POPLATEK MESICNE",950114
3245,45,"POPLATEK MESICNE",970626
3246,54,"POPLATEK MESICNE",930614
3247,61,"POPLATEK MESICNE",960411
3248,77,"POPLATEK MESICNE",960511
3249,74,"POPLATEK MESICNE",961011
3250,1,"POPLATEK MESICNE",950106
3251,59,"POPLATEK MESICNE",950518
3252,12,"POPLATEK MESICNE",950612
3253,71,"POPLATEK PO OBRATU",940315
3254,36,"POPLATEK MESICNE",950827
3255,1,"POPLATEK MESICNE",930915
3256,40,"POPLATEK MESICNE",961119
3258,53,"POPLATEK MESICNE",930605
3259,1,"POPLATEK MESICNE",940411
3260,68,"POPLATEK MESICNE",930325
3261,1,"POPLATEK MESICNE",930707
3262,23,"POPLATEK MESICNE",970622
3263,44,"POPLATEK MESICNE",960307
3264,70,"POPLATEK MESICNE",931023
3265,52,"POPLATEK PO OBRATU",960330
3266,14,"POPLATEK MESICNE",970329
3267,64,"POPLATEK MESICNE",930721
3268,21,"POPLATEK MESICNE",930920
3269,37,"POPLATEK MESICNE",950903
3270,30,"POPLATEK MESICNE",950808
3271,8,"POPLATEK MESICNE",961012
3272,53,"POPLATEK MESICNE",960830
3273,74,"POPLATEK MESICNE",951229
3274,76,"POPLATEK MESICNE",970917
3275,74,"POPLATEK MESICNE",940629
3276,1,"POPLATEK MESICNE",971229
3277,36,"POPLATEK MESICNE",930712
3278,4,"POPLATEK MESICNE",960102
3279,46,"POPLATEK TYDNE",941217
3280,1,"POPLATEK MESICNE",960424
3281,1,"POPLATEK MESICNE",970806
3282,1,"POPLATEK MESICNE",961124
3283,68,"POPLATEK MESICNE",930326
3284,64,"POPLATEK MESICNE",930517
3285,43,"POPLATEK MESICNE",960512
3286,8,"POPLATEK MESICNE",960226
3287,18,"POPLATEK MESICNE",930726
3288,54,"POPLATEK MESICNE",940915
3289,1,"POPLATEK MESICNE",940602
3290,19,"POPLATEK MESICNE",961209
3291,45,"POPLATEK MESICNE",961116
3292,1,"POPLATEK MESICNE",931221
3293,1,"POPLATEK MESICNE",970808
3294,75,"POPLATEK MESICNE",960409
3296,67,"POPLATEK MESICNE",960315
3297,53,"POPLATEK MESICNE",950217
3298,29,"POPLATEK MESICNE",930804
3299,11,"POPLATEK TYDNE",970516
3300,71,"POPLATEK MESICNE",970919
3301,14,"POPLATEK MESICNE",960425
3302,21,"POPLATEK MESICNE",930302
3303,1,"POPLATEK MESICNE",951117
3304,36,"POPLATEK MESICNE",970116
3305,13,"POPLATEK MESICNE",951209
3306,75,"POPLATEK MESICNE",930824
3307,30,"POPLATEK MESICNE",940313
3308,40,"POPLATEK MESICNE",960402
3309,66,"POPLATEK MESICNE",931120
3310,25,"POPLATEK MESICNE",930915
3311,8,"POPLATEK MESICNE",960818
3312,30,"POPLATEK MESICNE",961204
3314,25,"POPLATEK MESICNE",961014
3315,23,"POPLATEK MESICNE",950824
3316,28,"POPLATEK MESICNE",930506
3317,4,"POPLATEK MESICNE",951004
3318,62,"POPLATEK MESICNE",960625
3319,56,"POPLATEK MESICNE",930829
3320,1,"POPLATEK MESICNE",951201
3321,17,"POPLATEK MESICNE",950418
3322,65,"POPLATEK TYDNE",960320
3323,13,"POPLATEK MESICNE",930908
3324,3,"POPLATEK MESICNE",971017
3325,11,"POPLATEK MESICNE",971103
3326,5,"POPLATEK MESICNE",931111
3327,45,"POPLATEK MESICNE",930416
3328,1,"POPLATEK MESICNE",970317
3329,3,"POPLATEK MESICNE",961012
3330,76,"POPLATEK MESICNE",950708
3331,16,"POPLATEK MESICNE",970220
3332,17,"POPLATEK MESICNE",970325
3333,44,"POPLATEK MESICNE",971127
3334,67,"POPLATEK MESICNE",960709
3335,35,"POPLATEK MESICNE",960218
3336,51,"POPLATEK MESICNE",940919
3337,58,"POPLATEK PO OBRATU",970222
3338,25,"POPLATEK MESICNE",951224
3339,1,"POPLATEK MESICNE",960927
3342,59,"POPLATEK MESICNE",971006
3343,1,"POPLATEK MESICNE",970803
3344,70,"POPLATEK MESICNE",970515
3345,22,"POPLATEK MESICNE",931208
3346,1,"POPLATEK MESICNE",970725
3347,4,"POPLATEK MESICNE",960819
3348,4,"POPLATEK MESICNE",941208
3349,47,"POPLATEK MESICNE",960328
3350,74,"POPLATEK MESICNE",960713
3351,70,"POPLATEK MESICNE",960308
3352,42,"POPLATEK MESICNE",931108
3353,74,"POPLATEK MESICNE",960827
3354,63,"POPLATEK MESICNE",931105
3355,70,"POPLATEK MESICNE",940226
3357,54,"POPLATEK MESICNE",950726
3358,44,"POPLATEK MESICNE",960221
3359,8,"POPLATEK MESICNE",960730
3360,71,"POPLATEK MESICNE",971110
3361,45,"POPLATEK MESICNE",930826
3362,73,"POPLATEK MESICNE",950125
3363,30,"POPLATEK MESICNE",950624
3364,21,"POPLATEK TYDNE",941208
3365,11,"POPLATEK MESICNE",971118
3366,68,"POPLATEK MESICNE",960302
3367,1,"POPLATEK MESICNE",930401
3368,24,"POPLATEK MESICNE",950914
3369,8,"POPLATEK MESICNE",941201
3370,49,"POPLATEK MESICNE",931115
3371,68,"POPLATEK MESICNE",931104
3372,23,"POPLATEK MESICNE",940526
3373,27,"POPLATEK MESICNE",960118
3374,21,"POPLATEK MESICNE",930217
3375,9,"POPLATEK MESICNE",970115
3376,58,"POPLATEK MESICNE",961117
3377,74,"POPLATEK MESICNE",961202
3378,55,"POPLATEK MESICNE",940314
3379,63,"POPLATEK MESICNE",970124
3380,64,"POPLATEK MESICNE",931210
3381,68,"POPLATEK MESICNE",970802
3382,23,"POPLATEK TYDNE",971120
3383,29,"POPLATEK MESICNE",970928
3384,14,"POPLATEK MESICNE",951105
3385,1,"POPLATEK MESICNE",971221
3386,2,"POPLATEK MESICNE",950523
3387,25,"POPLATEK TYDNE",961228
3389,13,"POPLATEK MESICNE",960130
3390,12,"POPLATEK TYDNE",961222
3391,74,"POPLATEK MESICNE",930401
3392,1,"POPLATEK MESICNE",950608
3393,4,"POPLATEK MESICNE",961222
3394,23,"POPLATEK MESICNE",961009
3395,16,"POPLATEK MESICNE",971105
3396,1,"POPLATEK MESICNE",971120
3397,49,"POPLATEK MESICNE",960804
3398,43,"POPLATEK MESICNE",970415
3399,63,"POPLATEK MESICNE",960926
3401,38,"POPLATEK TYDNE",971004
3402,76,"POPLATEK TYDNE",950316
3403,63,"POPLATEK MESICNE",970520
3404,33,"POPLATEK MESICNE",971104
3405,36,"POPLATEK MESICNE",940307
3406,53,"POPLATEK MESICNE",971208
3407,28,"POPLATEK MESICNE",930824
3408,62,"POPLATEK MESICNE",930919
3409,23,"POPLATEK MESICNE",960301
3410,39,"POPLATEK MESICNE",950703
3411,19,"POPLATEK MESICNE",961217
3412,31,"POPLATEK MESICNE",961220
3413,70,"POPLATEK MESICNE",930713
3415,75,"POPLATEK MESICNE",971206
3417,48,"POPLATEK MESICNE",950928
3418,42,"POPLATEK PO OBRATU",960902
3419,1,"POPLATEK MESICNE",941029
3421,31,"POPLATEK MESICNE",950201
3422,21,"POPLATEK MESICNE",960328
3423,11,"POPLATEK MESICNE",971110
3424,74,"POPLATEK MESICNE",930216
3425,70,"POPLATEK MESICNE",940824
3426,9,"POPLATEK TYDNE",960713
3427,36,"POPLATEK MESICNE",960823
3428,27,"POPLATEK MESICNE",970712
3429,73,"POPLATEK MESICNE",931217
3430,9,"POPLATEK MESICNE",961210
3431,64,"POPLATEK MESICNE",960921
3432,1,"POPLATEK MESICNE",960625
3433,73,"POPLATEK MESICNE",970707
3434,32,"POPLATEK MESICNE",960513
3435,59,"POPLATEK MESICNE",930701
3436,5,"POPLATEK MESICNE",950624
3437,1,"POPLATEK MESICNE",961113
3438,35,"POPLATEK MESICNE",961221
3439,16,"POPLATEK MESICNE",960216
3440,22,"POPLATEK MESICNE",950922
3442,4,"POPLATEK MESICNE",960116
3443,45,"POPLATEK MESICNE",960726
3444,53,"POPLATEK TYDNE",970904
3445,1,"POPLATEK MESICNE",940222
3446,6,"POPLATEK PO OBRATU",960927
3448,58,"POPLATEK TYDNE",960606
3449,1,"POPLATEK MESICNE",950427
3450,1,"POPLATEK MESICNE",961213
3451,52,"POPLATEK MESICNE",960427
3452,63,"POPLATEK MESICNE",961213
3453,13,"POPLATEK MESICNE",950608
3454,32,"POPLATEK MESICNE",961017
3455,34,"POPLATEK MESICNE",960313
3456,32,"POPLATEK MESICNE",930906
3457,54,"POPLATEK MESICNE",941001
3458,63,"POPLATEK MESICNE",950707
3459,76,"POPLATEK MESICNE",960602
3460,16,"POPLATEK MESICNE",970408
3461,8,"POPLATEK MESICNE",970623
3462,51,"POPLATEK MESICNE",960304
3463,38,"POPLATEK MESICNE",970921
3464,25,"POPLATEK MESICNE",950505
3465,1,"POPLATEK MESICNE",930716
3466,64,"POPLATEK MESICNE",950216
3467,17,"POPLATEK MESICNE",960825
3468,32,"POPLATEK MESICNE",960214
3469,76,"POPLATEK MESICNE",930522
3470,8,"POPLATEK MESICNE",970112
3471,63,"POPLATEK MESICNE",970122
3472,55,"POPLATEK MESICNE",960721
3474,23,"POPLATEK MESICNE",950712
3476,3,"POPLATEK MESICNE",951216
3477,71,"POPLATEK MESICNE",930822
3478,30,"POPLATEK MESICNE",940904
3479,22,"POPLATEK MESICNE",940614
3480,58,"POPLATEK MESICNE",930914
3482,70,"POPLATEK MESICNE",950103
3483,40,"POPLATEK MESICNE",931012
3484,22,"POPLATEK MESICNE",940601
3485,53,"POPLATEK MESICNE",960619
3486,64,"POPLATEK MESICNE",951009
3487,41,"POPLATEK MESICNE",930108
3489,9,"POPLATEK MESICNE",941208
3490,48,"POPLATEK MESICNE",951126
3491,51,"POPLATEK MESICNE",960727
3492,33,"POPLATEK MESICNE",950910
3493,63,"POPLATEK MESICNE",930722
3494,60,"POPLATEK MESICNE",960722
3495,54,"POPLATEK MESICNE",960517
3496,42,"POPLATEK MESICNE",970611
3497,76,"POPLATEK MESICNE",940802
3498,31,"POPLATEK MESICNE",961112
3499,51,"POPLATEK MESICNE",960914
3501,36,"POPLATEK MESICNE",971213
3502,74,"POPLATEK MESICNE",960308
3503,1,"POPLATEK MESICNE",940717
3504,70,"POPLATEK MESICNE",960830
3505,46,"POPLATEK MESICNE",930923
3506,70,"POPLATEK MESICNE",970508
3507,9,"POPLATEK MESICNE",961201
3508,42,"POPLATEK MESICNE",960912
3509,2,"POPLATEK MESICNE",930905
3510,41,"POPLATEK MESICNE",930107
3511,70,"POPLATEK MESICNE",960723
3512,46,"POPLATEK MESICNE",960511
3513,20,"POPLATEK MESICNE",930303
3514,7,"POPLATEK MESICNE",930203
3515,68,"POPLATEK MESICNE",960616
3516,36,"POPLATEK TYDNE",970907
3517,26,"POPLATEK MESICNE",961122
3518,9,"POPLATEK MESICNE",960722
3519,52,"POPLATEK MESICNE",960210
3520,72,"POPLATEK MESICNE",950604
3521,75,"POPLATEK MESICNE",930622
3522,16,"POPLATEK MESICNE",960607
3523,65,"POPLATEK MESICNE",960514
3524,66,"POPLATEK MESICNE",970628
3525,70,"POPLATEK MESICNE",951201
3526,1,"POPLATEK MESICNE",960722
3527,44,"POPLATEK MESICNE",970111
3528,10,"POPLATEK MESICNE",940305
3529,12,"POPLATEK MESICNE",970708
3530,34,"POPLATEK MESICNE",960103
3531,59,"POPLATEK MESICNE",960503
3532,73,"POPLATEK MESICNE",950718
3533,74,"POPLATEK MESICNE",940829
3534,59,"POPLATEK MESICNE",960408
3535,1,"POPLATEK MESICNE",931005
3536,24,"POPLATEK MESICNE",940811
3537,45,"POPLATEK MESICNE",970822
3538,58,"POPLATEK MESICNE",930808
3539,42,"POPLATEK MESICNE",940608
3540,18,"POPLATEK MESICNE",970103
3541,70,"POPLATEK MESICNE",970302
3542,49,"POPLATEK MESICNE",930611
3543,74,"POPLATEK MESICNE",960721
